,,,,,,,,,,,,,,,
407,20,female,winter,"['B.Izakaya', 'C.Natural Scenery', 'F.Outdoor']",chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
408,50,male,spring,['D.Japanese Tradition'],chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
409,40,female,autumn,"['A.Japanese Food', 'D.Japanese Tradition']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
410,40,male,summer,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition']",chitose/yupari/shimukapu/tomamu/furano,,,,,,,,,,
,,,,,,,,,,,,,,,
411,40,female,spring,"['A.Japanese Food', 'C.Natural Scenery', 'D.Japanese Tradition', 'F.Outdoor']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
412,40,female,autumn,"['C.Natural Scenery', 'F.Outdoor']",chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
413,50,female,spring,"['A.Japanese Food', 'E.Driving']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
414,30,male,spring,"['C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
415,30,female,spring,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
416,40,female,spring,"['A.Japanese Food', 'B.Izakaya', 'F.Outdoor']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
417,30,female,spring,"['B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
418,30,male,spring,"['C.Natural Scenery', 'D.Japanese Tradition']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
419,20,male,winter,"['A.Japanese Food', 'B.Izakaya', 'D.Japanese Tradition', 'E.Driving']",chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
420,50,male,spring,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
421,50,female,spring,"['C.Natural Scenery', 'E.Driving', 'F.Outdoor']",chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
422,30,female,spring,['D.Japanese Tradition'],chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
423,40,male,spring,"['A.Japanese Food', 'B.Izakaya', 'F.Outdoor']",chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
424,20,male,summer,"['B.Izakaya', 'C.Natural Scenery', 'E.Driving']",chitose/biru/asari/otaru/yoichi/niseko/kuromatsu/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
425,40,female,autumn,"['B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving', 'F.Outdoor']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
426,20,female,winter,['C.Natural Scenery'],chitose/biru/otaru/yoichi/hirafu,,,,,,,,,,
,,,,,,,,,,,,,,,
427,50,female,spring,['A.Japanese Food'],chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
428,30,male,spring,"['B.Izakaya', 'D.Japanese Tradition', 'E.Driving']",chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
429,20,male,winter,"['A.Japanese Food', 'B.Izakaya', 'F.Outdoor']",chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
430,30,female,spring,"['A.Japanese Food', 'C.Natural Scenery', 'D.Japanese Tradition']",chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
431,40,female,autumn,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'F.Outdoor']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
432,50,male,spring,"['B.Izakaya', 'F.Outdoor']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
433,20,female,summer,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'E.Driving']",chitose/biru/asari/otaru/yoichi/niseko/kuromatsu/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
434,50,female,spring,"['D.Japanese Tradition', 'E.Driving', 'F.Outdoor']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
435,30,female,spring,['C.Natural Scenery'],chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
436,30,female,spring,"['A.Japanese Food', 'F.Outdoor']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
437,40,male,autumn,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition', 'F.Outdoor']",chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
438,40,female,autumn,"['A.Japanese Food', 'C.Natural Scenery', 'F.Outdoor']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
439,10,male,winter,['B.Izakaya'],chitose/biru/otaru/yoichi/hirafu,,,,,,,,,,
,,,,,,,,,,,,,,,
440,40,male,autumn,['E.Driving'],chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
441,40,female,autumn,"['B.Izakaya', 'C.Natural Scenery', 'F.Outdoor']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
442,30,male,summer,"['C.Natural Scenery', 'D.Japanese Tradition', 'F.Outdoor']",chitose/yupari/shimukapu/tomamu/furano,,,,,,,,,,
,,,,,,,,,,,,,,,
443,20,female,winter,"['B.Izakaya', 'E.Driving', 'F.Outdoor']",chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
444,50,male,spring,"['A.Japanese Food', 'D.Japanese Tradition']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
445,30,male,summer,"['B.Izakaya', 'F.Outdoor']",chitose/yupari/shimukapu/tomamu/furano,,,,,,,,,,
,,,,,,,,,,,,,,,
446,50,male,spring,"['A.Japanese Food', 'C.Natural Scenery', 'F.Outdoor']",chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
447,40,female,autumn,"['A.Japanese Food', 'C.Natural Scenery', 'D.Japanese Tradition', 'F.Outdoor']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
448,20,female,winter,"['B.Izakaya', 'F.Outdoor']",chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
449,50,female,spring,"['A.Japanese Food', 'E.Driving', 'F.Outdoor']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
450,40,female,autumn,"['A.Japanese Food', 'B.Izakaya']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
451,40,female,autumn,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition']",chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
452,30,female,summer,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'F.Outdoor']",chitose/yupari/shimukapu/tomamu/furano,,,,,,,,,,
,,,,,,,,,,,,,,,
453,30,male,summer,"['A.Japanese Food', 'B.Izakaya', 'E.Driving', 'F.Outdoor']",chitose/biru/asari/otaru/yoichi/niseko/kuromatsu/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
454,50,male,spring,"['C.Natural Scenery', 'E.Driving']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
455,50,male,spring,['F.Outdoor'],chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
456,20,male,winter,['D.Japanese Tradition'],chitose/biru/otaru/yoichi/hirafu,,,,,,,,,,
,,,,,,,,,,,,,,,
457,20,male,winter,"['B.Izakaya', 'F.Outdoor']",chitose/biru/otaru/yoichi/hirafu,,,,,,,,,,
,,,,,,,,,,,,,,,
458,50,female,spring,['F.Outdoor'],chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
459,50,female,spring,"['D.Japanese Tradition', 'F.Outdoor']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
460,30,male,spring,"['C.Natural Scenery', 'F.Outdoor']",chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
461,10,male,winter,"['B.Izakaya', 'C.Natural Scenery', 'E.Driving']",chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
462,30,male,winter,[],chitose/biru/otaru/yoichi/hirafu,,,,,,,,,,
,,,,,,,,,,,,,,,
463,30,female,spring,"['A.Japanese Food', 'B.Izakaya']",chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
464,30,female,summer,['B.Izakaya'],chitose/biru/asari/otaru/yoichi/niseko/kuromatsu/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
465,30,female,spring,"['B.Izakaya', 'D.Japanese Tradition']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
466,40,female,spring,"['B.Izakaya', 'D.Japanese Tradition', 'E.Driving']",chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
467,40,male,spring,"['C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
468,20,male,winter,"['A.Japanese Food', 'C.Natural Scenery', 'F.Outdoor']",chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
469,40,female,autumn,"['A.Japanese Food', 'C.Natural Scenery', 'D.Japanese Tradition']",chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
470,20,male,winter,"['B.Izakaya', 'D.Japanese Tradition', 'F.Outdoor']",chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
471,40,male,autumn,['C.Natural Scenery'],chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
472,30,female,summer,"['A.Japanese Food', 'D.Japanese Tradition', 'E.Driving']",chitose/yupari/shimukapu/tomamu/furano,,,,,,,,,,
,,,,,,,,,,,,,,,
473,10,male,winter,['B.Izakaya'],chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
474,50,male,spring,"['C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving', 'F.Outdoor']",chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
475,30,male,autumn,"['A.Japanese Food', 'C.Natural Scenery', 'D.Japanese Tradition', 'F.Outdoor']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
476,40,female,autumn,"['A.Japanese Food', 'C.Natural Scenery', 'F.Outdoor']",chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
477,20,male,winter,[],chitose/biru/otaru/yoichi/hirafu,,,,,,,,,,
,,,,,,,,,,,,,,,
478,40,male,spring,"['A.Japanese Food', 'E.Driving', 'F.Outdoor']",chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
479,50,female,autumn,"['C.Natural Scenery', 'E.Driving']",chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
480,20,male,winter,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'E.Driving']",chitose/biru/otaru/yoichi/hirafu,,,,,,,,,,
,,,,,,,,,,,,,,,
481,30,male,summer,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'F.Outdoor']",chitose/biru/asari/otaru/yoichi/niseko/kuromatsu/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
482,50,male,spring,"['C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving', 'F.Outdoor']",chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
483,50,male,spring,"['A.Japanese Food', 'E.Driving']",chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
484,40,female,autumn,"['A.Japanese Food', 'C.Natural Scenery']",chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
485,20,female,winter,[],chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
486,20,female,spring,"['C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving', 'F.Outdoor']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
487,20,female,spring,"['C.Natural Scenery', 'D.Japanese Tradition', 'F.Outdoor']",chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
488,30,male,winter,[],chitose/biru/otaru/yoichi/hirafu,,,,,,,,,,
,,,,,,,,,,,,,,,
489,30,female,winter,['F.Outdoor'],chitose/biru/otaru/yoichi/hirafu,,,,,,,,,,
,,,,,,,,,,,,,,,
490,40,male,summer,"['B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving', 'F.Outdoor']",chitose/yupari/shimukapu/tomamu/furano,,,,,,,,,,
,,,,,,,,,,,,,,,
491,40,male,spring,"['E.Driving', 'F.Outdoor']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
492,40,female,autumn,[],chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
493,30,female,spring,"['C.Natural Scenery', 'D.Japanese Tradition']",chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
494,10,male,winter,['A.Japanese Food'],chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
495,30,female,spring,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition']",chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
496,50,male,spring,"['A.Japanese Food', 'B.Izakaya', 'D.Japanese Tradition', 'E.Driving']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
497,30,male,spring,"['C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving', 'F.Outdoor']",chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
498,30,female,summer,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition']",chitose/biru/asari/otaru/yoichi/niseko/kuromatsu/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
499,30,male,summer,"['C.Natural Scenery', 'D.Japanese Tradition', 'F.Outdoor']",chitose/yupari/shimukapu/tomamu/furano,,,,,,,,,,
,,,,,,,,,,,,,,,
500,30,female,spring,[],chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
501,30,female,spring,"['A.Japanese Food', 'B.Izakaya', 'F.Outdoor']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
502,30,female,autumn,"['A.Japanese Food', 'C.Natural Scenery', 'D.Japanese Tradition']",chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
503,20,female,spring,['C.Natural Scenery'],chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
504,50,female,spring,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
505,40,female,summer,"['B.Izakaya', 'C.Natural Scenery']",chitose/yupari/shimukapu/tomamu/furano,,,,,,,,,,
,,,,,,,,,,,,,,,
506,40,female,summer,"['B.Izakaya', 'C.Natural Scenery']",chitose/biru/asari/otaru/yoichi/niseko/kuromatsu/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
507,30,male,spring,"['C.Natural Scenery', 'F.Outdoor']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
508,30,male,winter,"['B.Izakaya', 'E.Driving', 'F.Outdoor']",chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
509,40,female,autumn,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'E.Driving']",chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
510,50,female,spring,"['B.Izakaya', 'E.Driving', 'F.Outdoor']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
511,40,male,spring,"['C.Natural Scenery', 'F.Outdoor']",chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
512,30,male,summer,"['B.Izakaya', 'F.Outdoor']",chitose/biru/asari/otaru/yoichi/niseko/kuromatsu/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
513,30,female,spring,"['B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
514,30,male,summer,"['B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving', 'F.Outdoor']",chitose/biru/asari/otaru/yoichi/niseko/kuromatsu/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
515,40,male,autumn,"['A.Japanese Food', 'B.Izakaya', 'D.Japanese Tradition', 'F.Outdoor']",chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
516,30,male,winter,"['A.Japanese Food', 'F.Outdoor']",chitose/biru/otaru/yoichi/hirafu,,,,,,,,,,
,,,,,,,,,,,,,,,
517,30,male,spring,"['C.Natural Scenery', 'D.Japanese Tradition']",chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
518,40,male,summer,"['B.Izakaya', 'E.Driving', 'F.Outdoor']",chitose/biru/asari/otaru/yoichi/niseko/kuromatsu/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
519,40,male,summer,['C.Natural Scenery'],chitose/biru/asari/otaru/yoichi/niseko/kuromatsu/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
520,30,male,spring,"['C.Natural Scenery', 'D.Japanese Tradition', 'F.Outdoor']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
521,30,female,summer,"['B.Izakaya', 'C.Natural Scenery']",chitose/yupari/shimukapu/tomamu/furano,,,,,,,,,,
,,,,,,,,,,,,,,,
522,50,male,spring,"['B.Izakaya', 'E.Driving', 'F.Outdoor']",chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
523,30,male,winter,"['A.Japanese Food', 'B.Izakaya', 'D.Japanese Tradition', 'E.Driving', 'F.Outdoor']",chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
524,50,male,autumn,"['A.Japanese Food', 'C.Natural Scenery', 'E.Driving']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
525,20,female,summer,"['B.Izakaya', 'C.Natural Scenery']",chitose/yupari/shimukapu/tomamu/furano,,,,,,,,,,
,,,,,,,,,,,,,,,
526,50,female,autumn,['B.Izakaya'],chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
527,40,female,autumn,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
528,30,female,summer,"['B.Izakaya', 'C.Natural Scenery', 'E.Driving']",chitose/yupari/shimukapu/tomamu/furano,,,,,,,,,,
,,,,,,,,,,,,,,,
529,40,female,spring,"['E.Driving', 'F.Outdoor']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
530,30,female,winter,['C.Natural Scenery'],chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
531,20,male,summer,"['A.Japanese Food', 'B.Izakaya', 'D.Japanese Tradition']",chitose/yupari/shimukapu/tomamu/furano,,,,,,,,,,
,,,,,,,,,,,,,,,
532,50,female,spring,['E.Driving'],chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
533,50,male,spring,"['B.Izakaya', 'D.Japanese Tradition']",chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
534,40,female,autumn,"['C.Natural Scenery', 'E.Driving']",chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
535,30,male,spring,"['C.Natural Scenery', 'E.Driving']",chitose/tomakomai/nomoribetsu/muroran/toya/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
536,40,male,autumn,"['A.Japanese Food', 'C.Natural Scenery']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
537,40,female,autumn,"['A.Japanese Food', 'C.Natural Scenery', 'F.Outdoor']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
538,40,female,spring,"['C.Natural Scenery', 'E.Driving']",chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
539,40,female,autumn,"['C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving', 'F.Outdoor']",chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
540,40,male,autumn,"['A.Japanese Food', 'C.Natural Scenery', 'F.Outdoor']",chitose/taki/yupari/shimukapu/tomamu,,,,,,,,,,
,,,,,,,,,,,,,,,
541,30,female,spring,['F.Outdoor'],chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
542,40,male,autumn,"['A.Japanese Food', 'B.Izakaya', 'C.Natural Scenery']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
543,30,male,summer,"['B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition']",chitose/yupari/shimukapu/tomamu/furano,,,,,,,,,,
,,,,,,,,,,,,,,,
544,20,male,winter,['B.Izakaya'],chitose/tomamu/turano/biei/asahigawa/wakknai,,,,,,,,,,
,,,,,,,,,,,,,,,
545,30,female,spring,"['A.Japanese Food', 'C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving', 'F.Outdoor']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
546,20,female,winter,"['B.Izakaya', 'C.Natural Scenery']",chitose/biru/otaru/yoichi/hirafu,,,,,,,,,,
,,,,,,,,,,,,,,,
547,50,male,autumn,"['A.Japanese Food', 'C.Natural Scenery', 'D.Japanese Tradition', 'F.Outdoor']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
548,50,male,spring,['A.Japanese Food'],chitose/tomamu/tobapusi/obihiro/kobukari/kusiro/akkeshi/nemuro,,,,,,,,,,
,,,,,,,,,,,,,,,
549,20,male,spring,"['A.Japanese Food', 'C.Natural Scenery', 'D.Japanese Tradition', 'F.Outdoor']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
550,30,male,spring,"['C.Natural Scenery', 'D.Japanese Tradition']",chitose/sapporo/noporo/iwamizawa/tokigawa,,,,,,,,,,
,,,,,,,,,,,,,,,
551,50,male,spring,"['B.Izakaya', 'C.Natural Scenery', 'D.Japanese Tradition', 'E.Driving']",chitose/tamakomai/nomoribetsu/date/toya,,,,,,,,,,
,,,,,,,,,,,,,,,
552,40,female,autumn,"['A.Japanese Food', 'C.Natural Scenery']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
553,50,female,autumn,['C.Natural Scenery'],chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
554,40,male,autumn,"['C.Natural Scenery', 'E.Driving', 'F.Outdoor']",chitose/tomakomai/nomoribetsu/toya/choman/hachikumo/oonuma/hakodate,,,,,,,,,,
,,,,,,,,,,,,,,,
555,20,male,winter,['C.Natural Scenery'],chitose/biru/otaru/yoichi/hirafu,,,,,,,,,,
,,,,,,,,,,,,,,,
